task_id,service_id,cpu_load_kcycles,data_size_mbit,num_microservices,release_time,source_node,deadline_ms
3586,717,585.04,839.33,3,1754,6,229.25
3587,717,448.91,590.24,9,1851,5,222.45
3588,717,323.48,968.46,8,1810,6,216.17
3589,717,415.53,522.73,18,1732,4,220.78
3590,718,320.08,440.63,4,1829,1,216.0
3591,718,248.47,956.68,1,1839,2,212.42
3592,718,1278.02,297.49,13,1781,0,263.9
3593,718,739.79,450.98,14,1823,2,236.99
3594,718,529.67,1104.89,1,1798,4,226.48
3595,719,200.98,666.55,9,1813,1,210.05
3596,719,294.74,223.09,1,1826,3,214.74
3597,719,847.91,10.0,9,1846,2,242.4
3598,719,755.73,433.61,15,1851,5,237.79
3599,719,632.18,202.77,11,1820,0,231.61
3600,720,61.39,497.92,7,1806,6,203.07
3601,720,158.76,406.89,11,1759,3,207.94
3602,720,647.47,701.7,1,1779,3,232.37
3603,720,97.9,375.82,7,1846,6,204.9
3604,720,43.45,778.18,1,1842,0,202.17
3605,721,227.69,1191.37,16,1800,5,211.38
3606,721,398.32,556.62,7,1851,6,219.92
3607,721,509.27,1247.71,15,1812,2,225.46
3608,721,267.09,825.84,3,1790,5,213.35
3609,721,717.68,166.49,13,1720,4,235.88
3610,722,724.16,100.02,1,1800,7,236.21
3611,722,361.44,935.66,20,1840,4,218.07
3612,722,449.86,10.0,1,1797,7,222.49
3613,722,447.88,10.0,10,1733,3,222.39
3614,722,228.68,58.68,19,1783,7,211.43
3615,723,955.9,750.83,11,1788,6,247.8
3616,723,632.52,923.88,8,1849,4,231.63
3617,723,427.72,388.19,1,1843,5,221.39
3618,723,838.18,213.09,15,1804,3,241.91
3619,723,264.26,149.22,9,1773,7,213.21
3620,724,447.23,294.37,17,1785,0,222.36
3621,724,1018.41,1145.57,17,1784,6,250.92
3622,724,499.19,292.63,10,1829,1,224.96
3623,724,838.17,641.52,5,1796,7,241.91
3624,724,637.35,1179.77,13,1820,5,231.87
3625,725,628.75,10.0,6,1806,3,231.44
3626,725,409.2,165.05,17,1825,1,220.46
3627,725,859.21,579.21,7,1878,3,242.96
3628,725,1049.71,432.25,17,1760,5,252.49
3629,725,259.86,717.81,6,1775,5,212.99
3630,726,1041.88,798.51,27,1845,0,252.09
3631,726,457.32,1004.55,2,1808,1,222.87
3632,726,427.33,478.21,6,1853,4,221.37
3633,726,447.4,1258.5,9,1785,3,222.37
3634,726,467.5,1083.59,7,1842,0,223.37
3635,727,10.0,101.33,12,1811,1,200.5
3636,727,179.42,1378.85,14,1784,6,208.97
3637,727,38.52,10.0,3,1862,3,201.93
3638,727,699.01,507.51,1,1792,6,234.95
3639,727,10.0,215.48,12,1781,3,200.5
3640,728,255.42,61.69,20,1802,0,212.77
3641,728,752.5,591.49,14,1778,6,237.62
3642,728,159.37,756.99,1,1844,1,207.97
3643,728,518.21,663.52,1,1889,6,225.91
3644,728,339.17,466.65,1,1866,6,216.96
3645,729,164.12,964.81,3,1786,7,208.21
3646,729,317.26,10.0,3,1879,7,215.86
3647,729,297.12,10.0,1,1784,3,214.86
3648,729,417.93,264.12,7,1843,7,220.9
3649,729,200.89,806.9,9,1785,4,210.04
3650,730,527.03,10.0,10,1783,5,226.35
3651,730,404.99,1037.74,1,1848,2,220.25
3652,730,694.47,569.68,10,1741,3,234.72
3653,730,797.09,599.61,6,1815,7,239.85
3654,730,236.67,501.81,6,1954,3,211.83
3655,731,685.24,970.5,15,1837,1,234.26
3656,731,247.04,607.54,16,1773,0,212.35
3657,731,769.42,582.9,7,1769,7,238.47
3658,731,207.84,425.21,19,1799,2,210.39
3659,731,703.51,422.12,1,1844,0,235.18
3660,732,86.09,305.8,14,1843,5,204.3
3661,732,10.0,683.02,11,1783,5,200.5
3662,732,748.77,708.22,3,1805,7,237.44
3663,732,441.08,801.1,9,1876,2,222.05
3664,732,942.66,48.03,20,1849,4,247.13
3665,733,450.84,624.87,12,1836,2,222.54
3666,733,327.19,1266.9,7,1869,4,216.36
3667,733,483.53,808.86,21,1885,2,224.18
3668,733,278.27,578.59,22,1800,4,213.91
3669,733,328.7,320.01,2,1799,1,216.43
3670,734,651.91,157.56,8,1898,7,232.6
3671,734,681.19,167.46,10,1828,0,234.06
3672,734,347.06,559.94,27,1888,2,217.35
3673,734,633.54,301.24,15,1792,2,231.68
3674,734,432.21,673.68,10,1845,7,221.61
3675,735,742.61,745.62,17,1819,1,237.13
3676,735,514.17,420.13,4,1852,2,225.71
3677,735,933.1,802.04,23,1864,1,246.65
3678,735,752.17,571.87,2,1852,1,237.61
3679,735,604.8,10.0,17,1798,5,230.24
3680,736,841.85,691.61,9,1863,6,242.09
3681,736,282.75,504.1,2,1791,7,214.14
3682,736,468.5,198.69,13,1940,0,223.42
3683,736,1030.99,569.03,18,1810,2,251.55
3684,736,1174.21,226.22,28,1870,1,258.71
3685,737,429.59,878.05,20,1813,1,221.48
3686,737,572.67,10.0,4,1834,3,228.63
3687,737,562.84,1075.49,15,1832,5,228.14
3688,737,305.5,413.78,9,1877,0,215.27
3689,737,879.25,479.61,1,1849,3,243.96
3690,738,546.03,10.0,5,1824,7,227.3
3691,738,275.14,10.0,1,1853,5,213.76
3692,738,516.7,653.34,1,1843,4,225.84
3693,738,298.03,389.46,23,1854,7,214.9
3694,738,547.11,528.49,1,1879,3,227.36
3695,739,891.71,10.0,2,1903,4,244.59
3696,739,99.08,733.11,20,1839,1,204.95
3697,739,735.03,10.0,26,1944,2,236.75
3698,739,816.74,370.37,22,1865,5,240.84
3699,739,677.08,1089.88,1,1834,7,233.85
3700,740,379.61,717.93,7,1854,3,218.98
3701,740,724.57,762.74,1,1875,5,236.23
3702,740,394.31,525.18,11,1900,1,219.72
3703,740,878.09,584.87,6,1839,0,243.9
3704,740,725.08,457.08,1,1856,4,236.25
3705,741,839.7,103.12,19,1801,5,241.98
3706,741,760.45,209.64,14,1823,0,238.02
3707,741,466.37,1554.66,12,1925,1,223.32
3708,741,456.92,696.89,9,1821,5,222.85
3709,741,235.8,749.75,14,1890,1,211.79
3710,742,606.81,844.66,32,1868,6,230.34
3711,742,350.56,296.23,15,1790,3,217.53
3712,742,444.56,10.0,1,1789,0,222.23
3713,742,551.82,423.66,12,1827,7,227.59
3714,742,343.43,44.38,13,1792,1,217.17
3715,743,660.19,795.87,8,1847,0,233.01
3716,743,407.58,979.35,10,1874,5,220.38
3717,743,749.7,73.86,17,1901,3,237.48
3718,743,815.99,862.51,21,1908,4,240.8
3719,743,340.04,468.43,7,1864,1,217.0
3720,744,247.61,881.34,3,1947,1,212.38
3721,744,1304.39,527.09,7,1868,7,265.22
3722,744,298.73,1066.36,14,1823,6,214.94
3723,744,482.17,1174.34,18,1874,6,224.11
3724,744,841.33,10.0,1,1827,0,242.07
3725,745,80.72,969.4,18,1896,3,204.04
3726,745,837.94,556.22,5,1824,3,241.9
3727,745,613.92,10.0,12,1917,1,230.7
3728,745,27.23,62.28,6,1899,4,201.36
3729,745,927.95,810.72,13,1904,5,246.4
3730,746,201.2,10.0,23,1864,4,210.06
3731,746,341.85,1497.75,17,1812,2,217.09
3732,746,626.79,276.03,16,1829,2,231.34
3733,746,616.47,151.82,1,1906,6,230.82
3734,746,368.83,214.89,17,1854,2,218.44
3735,747,1262.53,10.0,10,1913,4,263.13
3736,747,670.47,505.66,5,1900,4,233.52
3737,747,163.26,10.0,23,1864,1,208.16
3738,747,10.0,757.2,17,1888,1,200.5
3739,747,268.54,178.79,10,1917,4,213.43
3740,748,436.65,228.36,9,1914,5,221.83
3741,748,829.38,399.1,9,1878,1,241.47
3742,748,455.31,185.27,15,1846,4,222.77
3743,748,10.0,910.95,8,1934,7,200.5
3744,748,852.94,693.88,1,1806,7,242.65
3745,749,399.94,613.89,16,1848,5,220.0
3746,749,574.47,489.24,1,1806,7,228.72
3747,749,755.62,635.69,11,1859,4,237.78
3748,749,10.0,115.8,10,1928,7,200.5
3749,749,575.97,601.32,21,1871,0,228.8
3750,750,756.8,314.87,15,1833,6,237.84
3751,750,990.46,10.0,15,1889,0,249.52
3752,750,705.82,630.16,1,1823,0,235.29
3753,750,348.12,883.77,4,1983,5,217.41
3754,750,686.38,148.75,13,1907,2,234.32
3755,751,748.0,770.98,24,1879,0,237.4
3756,751,66.98,484.44,4,1921,7,203.35
3757,751,276.35,471.24,8,1892,5,213.82
3758,751,634.18,262.07,16,1879,0,231.71
3759,751,10.0,1215.06,10,1845,4,200.5
3760,752,392.41,819.29,5,1894,4,219.62
3761,752,192.61,189.56,18,1956,1,209.63
3762,752,374.6,883.83,1,1840,0,218.73
3763,752,333.89,129.79,18,1887,4,216.69
3764,752,302.6,418.68,23,1906,2,215.13
3765,753,364.78,1073.6,11,1843,2,218.24
3766,753,455.82,384.21,10,1905,4,222.79
3767,753,614.6,1091.24,23,1901,6,230.73
3768,753,10.0,255.09,1,1835,4,200.5
3769,753,440.7,1030.49,20,1880,4,222.04
3770,754,618.88,799.25,16,1900,2,230.94
3771,754,903.55,41.81,10,1801,2,245.18
3772,754,876.49,860.64,1,1938,4,243.82
3773,754,729.7,1363.36,7,1908,6,236.49
3774,754,621.17,10.0,1,1878,4,231.06
3775,755,195.84,1039.15,19,1933,7,209.79
3776,755,801.53,656.91,15,1924,7,240.08
3777,755,562.18,10.0,2,1858,7,228.11
3778,755,794.55,31.83,32,1933,6,239.73
3779,755,855.71,336.82,3,1834,7,242.79
3780,756,10.0,373.65,14,1874,0,200.5
3781,756,346.75,346.62,8,1849,0,217.34
3782,756,247.43,359.36,7,1855,1,212.37
3783,756,303.52,581.77,11,1902,7,215.18
3784,756,578.17,1046.41,1,1899,5,228.91
3785,757,426.05,522.06,1,1851,3,221.3
3786,757,609.82,10.0,12,1908,0,230.49
3787,757,10.0,1338.39,9,1838,4,200.5
3788,757,666.19,635.05,12,1889,1,233.31
3789,757,530.98,944.44,9,1912,0,226.55
3790,758,604.47,211.85,22,1865,7,230.22
3791,758,315.17,1270.19,1,1866,3,215.76
3792,758,129.99,470.67,10,2007,4,206.5
3793,758,339.75,10.0,11,1889,3,216.99
3794,758,210.95,10.0,4,1910,2,210.55
3795,759,701.19,695.79,8,1977,1,235.06
3796,759,716.38,213.12,1,1873,0,235.82
3797,759,555.98,945.09,1,1884,3,227.8
3798,759,286.34,10.0,10,1908,7,214.32
3799,759,439.6,10.0,18,1912,7,221.98
3800,760,400.87,528.82,18,1861,7,220.04
3801,760,449.71,116.06,16,1872,7,222.49
3802,760,541.69,667.07,13,1901,4,227.08
3803,760,969.51,254.46,10,1870,1,248.48
3804,760,556.26,875.34,26,1905,5,227.81
3805,761,531.34,441.89,11,1885,0,226.57
3806,761,10.0,844.07,4,1838,3,200.5
3807,761,835.36,239.8,9,1843,2,241.77
3808,761,586.6,1243.17,1,1917,5,229.33
3809,761,218.92,840.78,6,1843,7,210.95
3810,762,76.32,1444.35,19,1901,4,203.82
3811,762,526.76,1092.35,17,1897,0,226.34
3812,762,360.91,679.41,22,1877,2,218.05
3813,762,291.16,448.33,1,1878,5,214.56
3814,762,849.6,1016.92,6,1934,0,242.48
3815,763,506.77,447.15,1,1964,4,225.34
3816,763,927.17,380.83,29,1868,2,246.36
3817,763,975.76,492.49,16,1852,7,248.79
3818,763,526.29,688.84,6,1833,4,226.31
3819,763,474.58,106.1,11,1916,7,223.73
3820,764,544.24,516.0,5,1894,4,227.21
3821,764,118.45,606.68,1,1910,5,205.92
3822,764,726.83,287.25,8,1908,3,236.34
3823,764,528.74,323.22,7,1930,0,226.44
3824,764,637.0,1065.5,8,1966,0,231.85
3825,765,601.29,1318.92,23,2004,3,230.06
3826,765,520.53,121.57,16,1993,6,226.03
3827,765,410.69,434.82,17,1992,5,220.53
3828,765,105.31,444.0,23,1943,6,205.27
3829,765,479.18,1213.27,21,1856,2,223.96
3830,766,323.39,163.55,4,1958,0,216.17
3831,766,753.37,877.08,23,1887,0,237.67
3832,766,412.97,1000.41,9,1933,1,220.65
3833,766,457.76,302.4,1,1915,1,222.89
3834,766,717.2,453.12,20,1892,5,235.86
3835,767,207.08,10.0,1,1874,0,210.35
3836,767,496.22,273.65,21,1909,2,224.81
3837,767,63.67,821.11,7,1949,5,203.18
3838,767,145.54,413.05,7,1903,3,207.28
3839,767,429.63,220.59,7,1928,4,221.48
3840,768,757.66,584.76,1,1962,6,237.88
3841,768,298.29,10.0,14,1870,3,214.91
3842,768,575.7,635.66,1,1896,3,228.78
3843,768,704.49,342.41,2,1984,5,235.22
3844,768,760.62,1680.75,2,1900,0,238.03
3845,769,237.54,110.1,13,1853,3,211.88
3846,769,23.45,703.8,4,1882,4,201.17
3847,769,742.06,950.99,20,1958,6,237.1
3848,769,472.64,786.58,17,1874,4,223.63
3849,769,60.67,853.58,3,1874,1,203.03
3850,770,568.38,10.0,13,1867,6,228.42
3851,770,640.82,650.11,12,1872,1,232.04
3852,770,188.77,446.12,30,1851,6,209.44
3853,770,1141.32,724.68,10,1919,5,257.07
3854,770,547.52,1021.55,15,1912,7,227.38
3855,771,338.37,145.9,7,1959,5,216.92
3856,771,147.4,630.28,18,1975,2,207.37
3857,771,645.41,78.85,15,1963,6,232.27
3858,771,376.18,993.15,26,1961,2,218.81
3859,771,674.63,730.68,6,1915,0,233.73
3860,772,908.73,254.96,6,1987,4,245.44
3861,772,453.41,527.0,10,1917,4,222.67
3862,772,967.59,407.38,1,1957,1,248.38
3863,772,803.39,821.36,27,1942,4,240.17
3864,772,142.59,732.09,22,1997,7,207.13
3865,773,356.05,1061.9,9,1915,3,217.8
3866,773,231.97,466.86,24,1978,2,211.6
3867,773,994.69,583.33,6,1899,7,249.73
3868,773,357.67,10.0,8,1927,4,217.88
3869,773,764.09,416.56,23,1873,2,238.2
3870,774,762.79,815.55,14,1923,5,238.14
3871,774,726.29,538.96,18,2006,1,236.31
3872,774,366.34,1112.0,21,1975,1,218.32
3873,774,150.33,295.44,12,1959,3,207.52
3874,774,451.49,609.96,8,1939,2,222.57
3875,775,449.07,90.07,5,1931,2,222.45
3876,775,461.97,1360.29,3,1908,2,223.1
3877,775,220.71,305.66,13,1849,3,211.04
3878,775,712.88,10.0,1,1953,6,235.64
3879,775,692.93,587.87,3,1933,1,234.65
3880,776,923.88,202.05,10,1927,6,246.19
3881,776,157.82,988.56,4,2002,4,207.89
3882,776,104.87,168.91,13,1951,2,205.24
3883,776,398.88,452.21,8,1952,3,219.94
3884,776,892.64,46.03,18,1902,1,244.63
3885,777,31.58,234.82,12,1917,7,201.58
3886,777,431.5,10.0,11,1975,2,221.58
3887,777,657.65,719.9,5,1995,3,232.88
3888,777,240.05,762.74,1,1964,7,212.0
3889,777,422.38,297.01,21,2034,5,221.12
3890,778,267.04,798.56,12,1883,7,213.35
3891,778,398.6,10.0,12,1960,7,219.93
3892,778,526.33,34.61,18,1995,0,226.32
3893,778,423.53,284.87,8,2043,0,221.18
3894,778,736.29,156.18,15,1944,7,236.81
3895,779,1065.74,10.0,1,1918,1,253.29
3896,779,655.93,10.0,16,1933,3,232.8
3897,779,515.55,316.79,31,1972,3,225.78
3898,779,80.19,10.0,10,1954,2,204.01
3899,779,177.39,10.0,1,1951,7,208.87
3900,780,10.0,505.25,6,2018,6,200.5
3901,780,10.0,749.53,27,1984,6,200.5
3902,780,609.17,502.97,16,1881,5,230.46
3903,780,706.55,10.0,11,1945,4,235.33
3904,780,662.26,10.0,3,1951,2,233.11
3905,781,751.35,274.01,1,1907,3,237.57
3906,781,390.61,305.33,1,1931,2,219.53
3907,781,185.8,345.89,3,1882,0,209.29
3908,781,508.68,742.29,1,1958,2,225.43
3909,781,942.39,904.72,2,1963,1,247.12
3910,782,601.44,10.0,1,1936,6,230.07
3911,782,400.72,1049.69,2,1872,5,220.04
3912,782,270.47,268.38,1,1901,2,213.52
3913,782,334.49,236.91,5,1976,2,216.72
3914,782,10.0,155.74,14,1977,6,200.5
3915,783,895.74,704.1,1,2003,2,244.79
3916,783,19.98,143.01,19,1912,5,201.0
3917,783,264.5,22.63,11,1928,1,213.22
3918,783,726.65,34.18,12,2004,6,236.33
3919,783,820.86,369.27,6,1948,0,241.04
3920,784,324.92,426.53,1,1977,0,216.25
3921,784,1329.05,459.82,12,1944,0,266.45
3922,784,156.53,301.24,7,2017,2,207.83
3923,784,377.71,810.81,14,2013,5,218.89
3924,784,311.31,712.96,2,1962,3,215.57
3925,785,319.1,10.0,14,2001,4,215.95
3926,785,567.39,790.61,17,1942,1,228.37
3927,785,500.84,444.35,12,2042,3,225.04
3928,785,483.85,10.0,25,1998,0,224.19
3929,785,326.53,275.93,11,1980,5,216.33
3930,786,452.47,373.24,4,1992,1,222.62
3931,786,531.81,967.74,22,2025,4,226.59
3932,786,250.31,1677.83,1,2002,1,212.52
3933,786,488.38,44.51,1,1964,6,224.42
3934,786,363.53,695.26,5,1977,5,218.18
3935,787,453.68,507.73,5,1846,5,222.68
3936,787,10.0,1113.57,13,1998,3,200.5
3937,787,563.0,347.8,22,1955,0,228.15
3938,787,198.96,1169.61,8,1954,4,209.95
3939,787,14.99,788.49,11,1960,3,200.75
3940,788,436.87,499.83,11,1930,3,221.84
3941,788,940.71,152.38,22,1897,0,247.04
3942,788,451.15,373.38,16,1988,2,222.56
3943,788,354.32,873.24,8,1952,3,217.72
3944,788,403.38,1099.0,2,1970,1,220.17
3945,789,646.25,893.56,15,2030,0,232.31
3946,789,596.28,680.24,14,1877,7,229.81
3947,789,906.36,1266.09,12,1983,0,245.32
3948,789,124.78,967.43,3,2007,4,206.24
3949,789,164.24,1083.62,10,1963,4,208.21
3950,790,457.66,1005.91,14,1946,6,222.88
3951,790,657.11,119.67,7,1987,2,232.86
3952,790,365.52,160.26,1,1891,5,218.28
3953,790,395.71,401.72,18,1986,1,219.79
3954,790,739.53,10.0,16,1966,7,236.98
3955,791,998.76,748.21,8,1889,5,249.94
3956,791,552.07,1259.32,8,1941,1,227.6
3957,791,504.56,844.81,14,2002,7,225.23
3958,791,10.0,836.15,7,1993,4,200.5
3959,791,320.33,1061.0,7,2026,7,216.02
3960,792,307.25,10.0,7,1924,3,215.36
3961,792,653.39,18.06,2,1955,5,232.67
3962,792,10.0,477.83,11,1990,4,200.5
3963,792,682.67,865.4,6,1975,6,234.13
3964,792,10.0,1014.15,5,1945,3,200.5
3965,793,690.2,10.0,20,1970,2,234.51
3966,793,572.38,660.87,9,1968,4,228.62
3967,793,10.0,898.43,11,1962,7,200.5
3968,793,657.46,354.07,14,2023,4,232.87
3969,793,98.47,861.26,4,1962,4,204.92
3970,794,343.79,852.19,1,1985,6,217.19
3971,794,1091.89,979.24,6,2010,0,254.59
3972,794,663.32,440.08,16,2018,3,233.17
3973,794,533.01,522.54,15,1936,4,226.65
3974,794,909.76,10.0,1,1938,0,245.49
3975,795,732.73,561.04,20,2025,0,236.64
3976,795,372.68,342.36,19,1988,5,218.63
3977,795,48.32,531.69,7,2020,2,202.42
3978,795,606.46,296.93,14,1955,6,230.32
3979,795,10.0,1097.81,7,1989,0,200.5
3980,796,387.79,739.64,7,1993,1,219.39
3981,796,269.3,436.94,4,2070,6,213.46
3982,796,623.97,10.0,8,1917,7,231.2
3983,796,837.14,602.61,3,1969,5,241.86
3984,796,904.47,1097.62,15,1898,0,245.22
3985,797,529.8,586.15,14,2051,7,226.49
3986,797,670.94,619.37,19,1940,5,233.55
3987,797,778.58,461.41,14,2013,6,238.93
3988,797,526.14,1330.62,23,1988,1,226.31
3989,797,552.27,649.32,3,1964,3,227.61
3990,798,818.34,10.0,5,1995,3,240.92
3991,798,313.0,705.03,1,2005,0,215.65
3992,798,904.6,961.67,19,2050,2,245.23
3993,798,44.24,537.7,11,1973,1,202.21
3994,798,221.36,727.23,8,1959,6,211.07
3995,799,933.56,884.84,17,1983,4,246.68
3996,799,759.51,744.49,7,1968,1,237.98
3997,799,633.12,236.39,25,2020,1,231.66
3998,799,322.59,218.28,1,2086,0,216.13
3999,799,853.02,800.93,14,1911,4,242.65
